,Data,Category,State,Year,St_Abbr,Location,Group,Population,Geometry,Total
2838,17.0,Binge Drinking,Virginia,2022,VA,Hampton,Health Risk Behaviors,138037,POINT (-76.3626578757798 37.0558810818872),23052
2839,14.0,Binge Drinking,West Virginia,2022,WV,Mercer,Health Risk Behaviors,58700,POINT (-81.1115003008816 37.4056309003899),8100
2840,14.0,Binge Drinking,West Virginia,2022,WV,Lewis,Health Risk Behaviors,16767,POINT (-80.5022541227854 38.9959239226888),2431
2841,18.0,Binge Drinking,Virginia,2022,VA,Fauquier,Health Risk Behaviors,74664,POINT (-77.8093468112091 38.7388353084616),13215
2842,18.0,Binge Drinking,Virginia,2022,VA,Buena Vista,Health Risk Behaviors,6591,POINT (-79.3549104284906 37.7323004933146),1153
2843,21.0,Binge Drinking,Virginia,2022,VA,Lexington,Health Risk Behaviors,7457,POINT (-79.440990782709 37.7836033268522),1588
2844,18.0,Binge Drinking,Virginia,2022,VA,Frederick,Health Risk Behaviors,95051,POINT (-78.2627027120779 39.2046032420843),16824
2845,18.0,Binge Drinking,Virginia,2022,VA,Gloucester,Health Risk Behaviors,39493,POINT (-76.5413640044154 37.4139464611437),7069
2846,16.0,Binge Drinking,Washington,2022,WA,Lewis,Health Risk Behaviors,85370,POINT (-122.39380108932 46.5776116518185),14086
2847,17.0,Binge Drinking,Virginia,2022,VA,Fluvanna,Health Risk Behaviors,28159,POINT (-78.276935562094 37.8422291049005),4787
2848,17.0,Binge Drinking,Washington,2022,WA,Chelan,Health Risk Behaviors,79926,POINT (-120.618711870213 47.8688376551815),13827
2849,15.0,Binge Drinking,Virginia,2022,VA,Grayson,Health Risk Behaviors,15343,POINT (-81.2244151028584 36.6563298243171),2286
2850,16.0,Binge Drinking,Virginia,2022,VA,Greensville,Health Risk Behaviors,11226,POINT (-77.5594411054267 36.6756602905362),1841
2851,13.0,Binge Drinking,West Virginia,2022,WV,Mingo,Health Risk Behaviors,22573,POINT (-82.1354107949466 37.7274399594806),2934
2852,14.0,Binge Drinking,West Virginia,2022,WV,Hancock,Health Risk Behaviors,28172,POINT (-80.5738950092347 40.5218655920266),4056
2853,15.0,Binge Drinking,Virginia,2022,VA,Rockbridge,Health Risk Behaviors,22593,POINT (-79.4476462298127 37.8142184406715),3456
2854,17.0,Binge Drinking,Virginia,2022,VA,Pulaski,Health Risk Behaviors,33706,POINT (-80.7139880975178 37.0634183690299),5696
2855,16.0,Binge Drinking,Virginia,2022,VA,Middlesex,Health Risk Behaviors,10943,POINT (-76.5672100700556 37.6293544977898),1783
2856,17.0,Binge Drinking,Virginia,2022,VA,Wise,Health Risk Behaviors,35421,POINT (-82.6217121669072 36.9752077009582),5986
2857,14.0,Binge Drinking,Washington,2022,WA,Pacific,Health Risk Behaviors,24113,POINT (-123.705526977151 46.5554327139802),3399
2858,14.0,Binge Drinking,Washington,2022,WA,San Juan,Health Risk Behaviors,18662,POINT (-122.95346310344 48.5785632564628),2668
2859,18.0,Binge Drinking,Virginia,2022,VA,Spotsylvania,Health Risk Behaviors,146688,POINT (-77.6557235887832 38.1847024527144),26257
2860,18.0,Binge Drinking,Virginia,2022,VA,Prince William,Health Risk Behaviors,486943,POINT (-77.4806568205159 38.7028887252261),85215
2861,19.0,Binge Drinking,Virginia,2022,VA,Powhatan,Health Risk Behaviors,31489,POINT (-77.9156484186673 37.5503914619594),5982
2862,15.0,Binge Drinking,West Virginia,2022,WV,Cabell,Health Risk Behaviors,92730,POINT (-82.2415597718845 38.4203751697343),14094
2863,16.0,Binge Drinking,Virginia,2022,VA,James City,Health Risk Behaviors,81199,POINT (-76.7779744527846 37.3285891455836),12667
2864,18.0,Binge Drinking,Vermont,2022,VT,Bennington,Health Risk Behaviors,37392,POINT (-73.0928953319589 43.0355940515537),6580
2865,16.0,Binge Drinking,Virginia,2022,VA,Orange,Health Risk Behaviors,37991,POINT (-78.0140876981667 38.2455445836208),6154
2866,16.0,Binge Drinking,West Virginia,2022,WV,Preston,Health Risk Behaviors,34172,POINT (-79.6682382255385 39.4693463018361),5399
2867,16.0,Binge Drinking,Virginia,2022,VA,Lunenburg,Health Risk Behaviors,12031,POINT (-78.2404882289963 36.9458951476308),1912
2868,13.0,Binge Drinking,Virginia,2022,VA,Lancaster,Health Risk Behaviors,10750,POINT (-76.4620464795714 37.7322391762494),1354
2869,16.0,Binge Drinking,Virginia,2022,VA,Bristol,Health Risk Behaviors,16975,POINT (-82.1622447175449 36.6169462478962),2716
2870,13.0,Binge Drinking,West Virginia,2022,WV,Webster,Health Risk Behaviors,8167,POINT (-80.4221064541905 38.4946072732535),1078
2871,16.0,Binge Drinking,West Virginia,2022,WV,Marion,Health Risk Behaviors,55952,POINT (-80.2424987842091 39.5096729205619),8784
2872,15.0,Binge Drinking,Virginia,2022,VA,Russell,Health Risk Behaviors,25448,POINT (-82.0959945777944 36.9339342856189),3842
2873,15.0,Binge Drinking,Vermont,2022,VT,Rutland,Health Risk Behaviors,60366,POINT (-73.0366949243181 43.5802475413098),8994
2874,15.0,Binge Drinking,Virginia,2022,VA,Nottoway,Health Risk Behaviors,15559,POINT (-78.0517012425509 37.1424542186404),2396
2875,16.0,Binge Drinking,Washington,2022,WA,Stevens,Health Risk Behaviors,48229,POINT (-117.855286410546 48.3988656943295),7957
2876,14.0,Binge Drinking,West Virginia,2022,WV,Monroe,Health Risk Behaviors,12296,POINT (-80.5505495429756 37.5604387985945),1733
2877,19.0,Binge Drinking,Virginia,2022,VA,Hanover,Health Risk Behaviors,112938,POINT (-77.4911403947855 37.7598860272385),21458
2878,19.0,Binge Drinking,Virginia,2022,VA,Virginia Beach,Health Risk Behaviors,455618,POINT (-76.0436032556912 36.7335606676589),85200
2879,13.0,Binge Drinking,West Virginia,2022,WV,Wyoming,Health Risk Behaviors,20527,POINT (-81.5486169582605 37.6089223993811),2647
2880,16.0,Binge Drinking,West Virginia,2022,WV,Kanawha,Health Risk Behaviors,175515,POINT (-81.5284979920394 38.3361284608688),28082
2881,17.0,Binge Drinking,Washington,2022,WA,Skamania,Health Risk Behaviors,12460,POINT (-121.914619958321 46.02307583419),2068
2882,18.0,Binge Drinking,Virginia,2022,VA,Richmond,Health Risk Behaviors,9080,POINT (-76.7266634216002 37.943498693186),1607
2883,17.0,Binge Drinking,Virginia,2022,VA,Loudoun,Health Risk Behaviors,432085,POINT (-77.6358104338327 39.0906767141949),75182
2884,16.0,Binge Drinking,Washington,2022,WA,Skagit,Health Risk Behaviors,131179,POINT (-121.732333093831 48.4795962795731),21644
2885,15.0,Binge Drinking,Virginia,2022,VA,Nelson,Health Risk Behaviors,14652,POINT (-78.8862994754463 37.7872124006606),2153
2886,13.0,Binge Drinking,West Virginia,2022,WV,Clay,Health Risk Behaviors,7814,POINT (-81.0752406360222 38.4623271616957),1047
2887,14.0,Binge Drinking,West Virginia,2022,WV,Mason,Health Risk Behaviors,25000,POINT (-82.0265180831264 38.7697766470729),3525
2888,20.0,Binge Drinking,Virginia,2022,VA,Williamsburg,Health Risk Behaviors,15909,POINT (-76.7076124024334 37.2692766406108),3134
2889,18.0,Binge Drinking,Washington,2022,WA,Benton,Health Risk Behaviors,212791,POINT (-119.511240620845 46.2396256458377),39153
2890,17.0,Binge Drinking,Washington,2022,WA,Clark,Health Risk Behaviors,516779,POINT (-122.48211877913 45.7789949845331),86818
2891,18.0,Binge Drinking,Washington,2022,WA,Walla Walla,Health Risk Behaviors,61890,POINT (-118.478679518846 46.2297482789784),10954
2892,20.0,Binge Drinking,Virginia,2022,VA,Falls Church,Health Risk Behaviors,14586,POINT (-77.1744854769515 38.8847189468173),2888
2893,14.0,Binge Drinking,West Virginia,2022,WV,Nicholas,Health Risk Behaviors,24335,POINT (-80.7995158023614 38.2916433145159),3333
2894,17.0,Binge Drinking,Vermont,2022,VT,Windham,Health Risk Behaviors,45842,POINT (-72.713775897256 42.9903591496114),7930
2895,16.0,Binge Drinking,Washington,2022,WA,Cowlitz,Health Risk Behaviors,111956,POINT (-122.681078725344 46.1928570782337),17465
2896,14.0,Binge Drinking,West Virginia,2022,WV,Tyler,Health Risk Behaviors,8183,POINT (-80.8850799013999 39.465890011048),1186
2897,19.0,Binge Drinking,Virginia,2022,VA,Fredericksburg,Health Risk Behaviors,28757,POINT (-77.4875497086418 38.2989044049253),5463
2898,14.0,Binge Drinking,West Virginia,2022,WV,Taylor,Health Risk Behaviors,16342,POINT (-80.0461761884184 39.3359329202319),2369
2899,14.0,Binge Drinking,West Virginia,2022,WV,Wayne,Health Risk Behaviors,37998,POINT (-82.4271343320478 38.1459980233102),5167
2900,12.0,Binge Drinking,West Virginia,2022,WV,McDowell,Health Risk Behaviors,17850,POINT (-81.6545890211044 37.3783912304724),2070
2901,21.0,Binge Drinking,Virginia,2022,VA,Norfolk,Health Risk Behaviors,232995,POINT (-76.2594956953889 36.8946370439568),48695
2902,13.0,Binge Drinking,West Virginia,2022,WV,Logan,Health Risk Behaviors,31316,POINT (-81.9348841877201 37.8310559953658),4071
2903,14.0,Binge Drinking,Virginia,2022,VA,Petersburg,Health Risk Behaviors,33394,POINT (-77.3919314700723 37.2039514678356),4608
2904,17.0,Binge Drinking,Virginia,2022,VA,Suffolk,Health Risk Behaviors,98537,POINT (-76.6392874870984 36.6957657724593),16554
2905,18.0,Binge Drinking,Virginia,2022,VA,Salem,Health Risk Behaviors,25523,POINT (-80.0545181069925 37.2858120133125),4645
2906,15.0,Binge Drinking,Utah,2022,UT,Weber,Health Risk Behaviors,269561,POINT (-111.913187387569 41.2700312453888),39355
2907,16.0,Binge Drinking,West Virginia,2022,WV,Berkeley,Health Risk Behaviors,129490,POINT (-78.0272689900364 39.4644546313415),20718
2908,20.0,Binge Drinking,Virginia,2022,VA,Richmond,Health Risk Behaviors,229395,POINT (-77.4750843205615 37.5297607076943),46796
2909,15.0,Binge Drinking,Virginia,2022,VA,Portsmouth,Health Risk Behaviors,97029,POINT (-76.3542600357069 36.846673287269),14651
2910,18.0,Binge Drinking,Washington,2022,WA,Pierce,Health Risk Behaviors,927380,POINT (-122.1116191332 47.026713492138),164146
2911,10.0,Binge Drinking,Utah,2022,UT,Washington,Health Risk Behaviors,197680,POINT (-113.504526345629 37.2804820270265),19965
2912,16.0,Binge Drinking,Virginia,2022,VA,Alleghany,Health Risk Behaviors,14835,POINT (-80.0064556036248 37.7878977742435),2314
2913,13.0,Binge Drinking,Virginia,2022,VA,Accomack,Health Risk Behaviors,33191,POINT (-75.6362087071782 37.7665461006998),4381
2914,14.0,Binge Drinking,West Virginia,2022,WV,Braxton,Health Risk Behaviors,12185,POINT (-80.7194778355892 38.6999018711632),1693
2915,16.0,Binge Drinking,Virginia,2022,VA,Amherst,Health Risk Behaviors,31589,POINT (-79.1455618570558 37.6052072744598),5022
2916,14.0,Binge Drinking,Virginia,2022,VA,Martinsville,Health Risk Behaviors,13725,POINT (-79.8636674671409 36.6819091070355),1894
2917,15.0,Binge Drinking,West Virginia,2022,WV,Marshall,Health Risk Behaviors,29752,POINT (-80.663378341193 39.860535240966),4522
2918,14.0,Binge Drinking,Virginia,2022,VA,Bath,Health Risk Behaviors,4049,POINT (-79.7412639494184 38.0584365366925),579
2919,23.0,Binge Drinking,Virginia,2022,VA,Arlington,Health Risk Behaviors,234000,POINT (-77.101156756563 38.8785750063228),52884
2920,18.0,Binge Drinking,West Virginia,2022,WV,Jefferson,Health Risk Behaviors,58979,POINT (-77.8631657527537 39.3075892215768),10439
2921,14.0,Binge Drinking,West Virginia,2022,WV,Harrison,Health Risk Behaviors,64915,POINT (-80.3793933507544 39.2833399096793),9023
2922,19.0,Binge Drinking,Virginia,2022,VA,Manassas,Health Risk Behaviors,42642,POINT (-77.4858696621764 38.7460305187205),7931
2923,17.0,Binge Drinking,Washington,2022,WA,Grays Harbor,Health Risk Behaviors,77038,POINT (-123.773234737164 47.1497896042938),12865
2924,16.0,Binge Drinking,Washington,2022,WA,Okanogan,Health Risk Behaviors,43127,POINT (-119.740958563289 48.5487824430908),7115
2925,14.0,Binge Drinking,West Virginia,2022,WV,Wirt,Health Risk Behaviors,5091,POINT (-81.3786746196863 39.0222609917473),687
2926,16.0,Binge Drinking,Washington,2022,WA,Thurston,Health Risk Behaviors,298758,POINT (-122.833335161876 46.9270093814348),46905
2927,19.0,Binge Drinking,Wisconsin,2022,WI,Ashland,Health Risk Behaviors,16039,POINT (-90.6778902316707 46.316621249561),3047
2928,12.0,Binge Drinking,Utah,2022,UT,Wayne,Health Risk Behaviors,2645,POINT (-110.903829194024 38.3244257886812),317
2929,13.0,Binge Drinking,Washington,2022,WA,Jefferson,Health Risk Behaviors,33589,POINT (-123.594047250427 47.7491000957336),4332
2930,14.0,Binge Drinking,West Virginia,2022,WV,Hampshire,Health Risk Behaviors,23468,POINT (-78.6141696083259 39.31731697234),3308
2931,16.0,Binge Drinking,Virginia,2022,VA,Roanoke,Health Risk Behaviors,97847,POINT (-79.9590934003992 37.2785531189904),15361
2932,13.0,Binge Drinking,West Virginia,2022,WV,Pendleton,Health Risk Behaviors,6011,POINT (-79.3506710846556 38.6803979946058),775
2933,15.0,Binge Drinking,West Virginia,2022,WV,Jackson,Health Risk Behaviors,27716,POINT (-81.6747031647578 38.8344945109186),4129
2934,15.0,Binge Drinking,West Virginia,2022,WV,Randolph,Health Risk Behaviors,27600,POINT (-79.8755574314552 38.7748244563628),4250
2935,19.0,Binge Drinking,Virginia,2022,VA,Montgomery,Health Risk Behaviors,98915,POINT (-80.3869155076976 37.1749810714002),18398
2936,18.0,Binge Drinking,Washington,2022,WA,Douglas,Health Risk Behaviors,44192,POINT (-119.691353473544 47.7364517170948),7866
2937,14.0,Binge Drinking,Virginia,2022,VA,Halifax,Health Risk Behaviors,33644,POINT (-78.9367301887828 36.7670952813908),4575
2938,16.0,Binge Drinking,Virginia,2022,VA,Appomattox,Health Risk Behaviors,16748,POINT (-78.8129296212551 37.3725859404648),2696
2939,15.0,Binge Drinking,Virginia,2022,VA,King and Queen,Health Risk Behaviors,6718,POINT (-76.8957452240516 37.7190815706276),1007
2940,18.0,Binge Drinking,Virginia,2022,VA,Greene,Health Risk Behaviors,21107,POINT (-78.4660349501427 38.2969463597129),3714
2941,14.0,Binge Drinking,West Virginia,2022,WV,Fayette,Health Risk Behaviors,39487,POINT (-81.08077484784 38.0286989649594),5409
2942,13.0,Binge Drinking,Virginia,2022,VA,Danville,Health Risk Behaviors,42229,POINT (-79.408939511926 36.5829267417419),5531
2943,17.0,Binge Drinking,Virginia,2022,VA,Newport News,Health Risk Behaviors,184306,POINT (-76.5195549672187 37.1051297333902),30779
2944,16.0,Binge Drinking,Virginia,2022,VA,Lee,Health Risk Behaviors,21982,POINT (-83.1279809673312 36.7054905517624),3429
2945,16.0,Binge Drinking,Virginia,2022,VA,Madison,Health Risk Behaviors,14000,POINT (-78.2794822681113 38.4141991935101),2282
2946,18.0,Binge Drinking,Virginia,2022,VA,Charlottesville,Health Risk Behaviors,45373,POINT (-78.4851956784908 38.0379849799995),8257
2947,16.0,Binge Drinking,Virginia,2022,VA,Floyd,Health Risk Behaviors,15619,POINT (-80.3618589630036 36.9320626062112),2545
2948,15.0,Binge Drinking,West Virginia,2022,WV,Mineral,Health Risk Behaviors,26855,POINT (-78.9438660349927 39.4145638145152),3974
2949,17.0,Binge Drinking,Virginia,2022,VA,Giles,Health Risk Behaviors,16453,POINT (-80.7031374156173 37.3143570279296),2797
2950,17.0,Binge Drinking,Virginia,2022,VA,Goochland,Health Risk Behaviors,26109,POINT (-77.9155499800322 37.7223004488035),4438
2951,16.0,Binge Drinking,Virginia,2022,VA,Fairfax,Health Risk Behaviors,1138331,POINT (-77.2765145463011 38.8358932189183),186686
2952,17.0,Binge Drinking,Virginia,2022,VA,Franklin,Health Risk Behaviors,55074,POINT (-79.8811468460695 36.9917648033768),9252
2953,14.0,Binge Drinking,Virginia,2022,VA,Franklin,Health Risk Behaviors,8247,POINT (-76.9361048694181 36.6823577633447),1113
2954,18.0,Binge Drinking,Virginia,2022,VA,Henrico,Health Risk Behaviors,333962,POINT (-77.4061052897589 37.5380714502749),60113
2955,17.0,Binge Drinking,Virginia,2022,VA,Wythe,Health Risk Behaviors,28111,POINT (-81.0790579702724 36.9168645148652),4835
2956,14.0,Binge Drinking,West Virginia,2022,WV,Boone,Health Risk Behaviors,20968,POINT (-81.7108557946382 38.0221545914536),2935
2957,14.0,Binge Drinking,Virginia,2022,VA,Essex,Health Risk Behaviors,10630,POINT (-76.9520297912605 37.9430642422513),1466
2958,19.0,Binge Drinking,Vermont,2022,VT,Franklin,Health Risk Behaviors,50731,POINT (-72.9129000779393 44.8578721029832),9791
2959,18.0,Binge Drinking,Wisconsin,2022,WI,Adams,Health Risk Behaviors,21226,POINT (-89.770360772222 43.9696684766537),3799
2960,16.0,Binge Drinking,Virginia,2022,VA,Dickenson,Health Risk Behaviors,13725,POINT (-82.3509910253429 37.1259725353202),2127
2961,12.0,Binge Drinking,Virginia,2022,VA,Emporia,Health Risk Behaviors,5481,POINT (-77.535082031868 36.6945991085116),685
2962,15.0,Binge Drinking,Virginia,2022,VA,Rappahannock,Health Risk Behaviors,7502,POINT (-78.159292067315 38.6849722358057),1147
2963,18.0,Binge Drinking,Virginia,2022,VA,Warren,Health Risk Behaviors,41440,POINT (-78.2086062031313 38.9086715573025),7542
2964,18.0,Binge Drinking,Virginia,2022,VA,Bland,Health Risk Behaviors,6148,POINT (-81.1304587868316 37.1338339110413),1100
2965,17.0,Binge Drinking,Virginia,2022,VA,Rockingham,Health Risk Behaviors,85397,POINT (-78.8758050560103 38.5122358206728),14432
2966,17.0,Binge Drinking,Vermont,2022,VT,Windsor,Health Risk Behaviors,58142,POINT (-72.5865074428199 43.5797484420206),10116
2967,17.0,Binge Drinking,Virginia,2022,VA,Botetourt,Health Risk Behaviors,34135,POINT (-79.8122255627712 37.5567972388597),5802
2968,14.0,Binge Drinking,Virginia,2022,VA,Buchanan,Health Risk Behaviors,19352,POINT (-82.0360740022978 37.2667390717748),2806
2969,18.0,Binge Drinking,Vermont,2022,VT,Grand Isle,Health Risk Behaviors,7489,POINT (-73.2950563301125 44.7975219870819),1310
2970,18.0,Binge Drinking,Virginia,2022,VA,Campbell,Health Risk Behaviors,55141,POINT (-79.0967427063706 37.2054011356881),9649
2971,20.0,Binge Drinking,Wisconsin,2022,WI,Barron,Health Risk Behaviors,46843,POINT (-91.848303667076 45.4237663276908),9321
2972,15.0,Binge Drinking,West Virginia,2022,WV,Morgan,Health Risk Behaviors,17430,POINT (-78.2572007261259 39.5604993870421),2631
2973,15.0,Binge Drinking,Virginia,2022,VA,Hopewell,Health Risk Behaviors,22962,POINT (-77.2999819415793 37.2914251054823),3490
2974,17.0,Binge Drinking,Virginia,2022,VA,Shenandoah,Health Risk Behaviors,44968,POINT (-78.571141564173 38.8579743902771),7509
2975,20.0,Binge Drinking,Virginia,2022,VA,Stafford,Health Risk Behaviors,163380,POINT (-77.4580490606471 38.4207122751042),32185
2976,17.0,Binge Drinking,Virginia,2022,VA,Culpeper,Health Risk Behaviors,54381,POINT (-77.9556488765698 38.4857542899775),9462
2977,18.0,Binge Drinking,Virginia,2022,VA,Clarke,Health Risk Behaviors,15266,POINT (-77.9967781314101 39.11268672754),2702
2978,15.0,Binge Drinking,Virginia,2022,VA,Charlotte,Health Risk Behaviors,11475,POINT (-78.6615588709097 37.0116629163549),1675
2979,15.0,Binge Drinking,Virginia,2022,VA,Carroll,Health Risk Behaviors,29147,POINT (-80.7336132012495 36.7315789919945),4430
2980,15.0,Binge Drinking,West Virginia,2022,WV,Putnam,Health Risk Behaviors,57015,POINT (-81.9090313136704 38.5086607909013),8723
2981,14.0,Binge Drinking,Virginia,2022,VA,Mecklenburg,Health Risk Behaviors,30508,POINT (-78.3629099075077 36.6803305710598),4332
2982,19.0,Binge Drinking,Virginia,2022,VA,New Kent,Health Risk Behaviors,24986,POINT (-76.9985223191228 37.5053453938283),4797
2983,17.0,Binge Drinking,Virginia,2022,VA,Louisa,Health Risk Behaviors,40116,POINT (-77.9628983761112 37.9790442986696),6779
2984,15.0,Binge Drinking,Virginia,2022,VA,Scott,Health Risk Behaviors,21476,POINT (-82.6027558666393 36.7140071334274),3285
2985,17.0,Binge Drinking,West Virginia,2022,WV,Gilmer,Health Risk Behaviors,7325,POINT (-80.8565551863755 38.9243479452265),1230
2986,17.0,Binge Drinking,Virginia,2022,VA,Page,Health Risk Behaviors,23750,POINT (-78.4845719983897 38.6187175797145),4037
2987,14.0,Binge Drinking,Virginia,2022,VA,Northampton,Health Risk Behaviors,11900,POINT (-75.8776617999359 37.3430657816696),1606
2988,17.0,Binge Drinking,Virginia,2022,VA,Isle of Wight,Health Risk Behaviors,40151,POINT (-76.7249513910233 36.8919047884623),6745
2989,18.0,Binge Drinking,Virginia,2022,VA,King William,Health Risk Behaviors,18492,POINT (-77.088094168942 37.7068224762203),3365
2990,18.0,Binge Drinking,Virginia,2022,VA,Prince Edward,Health Risk Behaviors,21927,POINT (-78.4412218384049 37.2241363458468),3990
